LocationID,day,pred_pickup,pred_home,distance
7422,102,2,2,654.7149258136316
7422,103,3,3,654.7149258136316
7422,104,4,1,654.7149258136316
7422,105,2,1,654.7149258136316
7422,107,3,1,654.7149258136316
7422,108,2,0,654.7149258136316
7422,109,3,1,654.7149258136316
7422,110,2,2,654.7149258136316
7422,111,4,1,654.7149258136316
7422,112,3,2,654.7149258136316
7422,114,1,1,654.7149258136316
7422,115,2,0,654.7149258136316
7422,116,5,0,654.7149258136316
7422,117,5,2,654.7149258136316
7422,118,1,1,654.7149258136316
7422,119,1,2,654.7149258136316
7422,121,4,0,654.7149258136316
7422,122,2,0,654.7149258136316
7422,123,4,2,654.7149258136316
7422,124,4,2,654.7149258136316
7422,125,2,0,654.7149258136316
7422,126,4,2,654.7149258136316
7422,128,2,2,654.7149258136316
7422,129,4,0,654.7149258136316
7422,130,3,1,654.7149258136316
7422,131,3,1,654.7149258136316
7422,132,1,1,654.7149258136316
7422,133,0,3,654.7149258136316
7422,135,2,1,654.7149258136316
7422,136,5,1,654.7149258136316
7422,137,2,2,654.7149258136316
7422,138,1,1,654.7149258136316
7422,139,1,1,654.7149258136316
7422,140,4,0,654.7149258136316
7422,142,3,1,654.7149258136316
7422,143,4,0,654.7149258136316
7422,144,1,3,654.7149258136316
7422,145,5,1,654.7149258136316
7422,146,5,2,654.7149258136316
7422,147,4,4,654.7149258136316
7422,149,3,1,654.7149258136316
7422,150,5,3,654.7149258136316
7422,151,3,1,654.7149258136316
7422,152,2,2,654.7149258136316
7422,153,4,1,654.7149258136316
7422,154,3,1,654.7149258136316
7422,156,3,0,654.7149258136316
7422,157,2,4,654.7149258136316
7422,158,1,1,654.7149258136316
7422,159,2,2,654.7149258136316
7422,160,2,2,654.7149258136316
7422,161,4,0,654.7149258136316
7422,163,2,4,654.7149258136316
7422,164,3,3,654.7149258136316
7422,165,3,1,654.7149258136316
7422,166,2,2,654.7149258136316
7422,167,3,1,654.7149258136316
7422,168,2,2,654.7149258136316
7422,170,2,2,654.7149258136316
7422,171,6,2,654.7149258136316
7422,172,4,2,654.7149258136316
7422,173,3,1,654.7149258136316
7422,174,3,0,654.7149258136316
7422,175,3,3,654.7149258136316
7422,177,3,1,654.7149258136316
7422,178,3,2,654.7149258136316
7422,179,5,3,654.7149258136316
7422,180,4,0,654.7149258136316
7422,181,4,2,654.7149258136316
7422,182,5,2,654.7149258136316
7422,184,3,3,654.7149258136316
7422,185,4,2,654.7149258136316
7422,186,5,2,654.7149258136316
7422,187,1,1,654.7149258136316
7422,188,3,1,654.7149258136316
7422,189,2,2,654.7149258136316
7422,191,4,0,654.7149258136316
7422,192,3,1,654.7149258136316
7422,193,4,0,654.7149258136316
7422,195,1,1,654.7149258136316
7422,196,4,0,654.7149258136316
7422,198,1,1,654.7149258136316
7422,199,2,0,654.7149258136316
7422,200,2,0,654.7149258136316
7422,201,2,2,654.7149258136316
7422,202,1,1,654.7149258136316
7422,203,1,2,654.7149258136316
7422,205,2,0,654.7149258136316
7422,206,2,2,654.7149258136316
7422,207,1,1,654.7149258136316
7422,208,2,1,654.7149258136316
7422,209,2,2,654.7149258136316
7422,210,1,2,654.7149258136316
7422,212,2,0,654.7149258136316
7422,213,3,3,654.7149258136316
7422,214,2,0,654.7149258136316
7422,215,2,0,654.7149258136316
7422,216,0,1,654.7149258136316
7422,217,1,1,654.7149258136316
7422,219,1,1,654.7149258136316
7422,220,1,0,654.7149258136316
7422,221,2,0,654.7149258136316
7422,222,1,1,654.7149258136316
7422,223,3,1,654.7149258136316
7422,224,1,1,654.7149258136316
7422,226,1,1,654.7149258136316
7422,227,3,2,654.7149258136316
7422,228,2,1,654.7149258136316
7422,229,1,1,654.7149258136316
7422,230,1,2,654.7149258136316
7422,231,3,1,654.7149258136316
7422,233,2,0,654.7149258136316
7422,234,2,2,654.7149258136316
7422,235,0,2,654.7149258136316
7422,236,2,2,654.7149258136316
7422,237,0,1,654.7149258136316
7422,238,2,0,654.7149258136316
7422,240,3,0,654.7149258136316
7422,241,3,1,654.7149258136316
7422,242,0,2,654.7149258136316
7422,243,2,2,654.7149258136316
7422,244,3,1,654.7149258136316
7422,245,1,3,654.7149258136316
7422,247,2,0,654.7149258136316
7422,248,3,3,654.7149258136316
7422,249,1,1,654.7149258136316
7422,250,5,0,654.7149258136316
7422,251,7,1,654.7149258136316
7422,252,4,2,654.7149258136316
7422,254,3,3,654.7149258136316
7422,255,3,1,654.7149258136316
7422,256,2,2,654.7149258136316
7422,257,3,1,654.7149258136316
7422,258,5,2,654.7149258136316
7422,259,2,2,654.7149258136316
7422,261,3,3,654.7149258136316
7422,262,5,3,654.7149258136316
7422,263,2,0,654.7149258136316
7422,264,3,1,654.7149258136316
7422,265,1,3,654.7149258136316
7422,266,4,2,654.7149258136316
7422,268,5,1,654.7149258136316
7422,269,3,1,654.7149258136316
7422,270,3,1,654.7149258136316
7422,271,3,1,654.7149258136316
7422,272,5,1,654.7149258136316
7422,273,3,1,654.7149258136316
7422,275,1,1,654.7149258136316
7422,276,8,3,654.7149258136316
7422,277,5,1,654.7149258136316
7422,278,4,3,654.7149258136316
7422,279,2,2,654.7149258136316
7422,280,2,4,654.7149258136316
7422,282,7,1,654.7149258136316
7422,283,3,1,654.7149258136316
7422,284,3,1,654.7149258136316
7422,285,1,3,654.7149258136316
7422,286,5,1,654.7149258136316
7422,287,4,4,654.7149258136316
7422,289,3,1,654.7149258136316
7422,290,5,1,654.7149258136316
7422,291,2,4,654.7149258136316
7422,292,1,3,654.7149258136316
7422,293,3,1,654.7149258136316
7422,294,1,2,654.7149258136316
7422,296,1,1,654.7149258136316
7422,297,9,1,654.7149258136316
7422,298,3,1,654.7149258136316
7422,299,5,0,654.7149258136316
7422,300,4,1,654.7149258136316
7422,301,4,0,654.7149258136316
7422,303,3,1,654.7149258136316
7422,304,4,4,654.7149258136316
7422,305,2,0,654.7149258136316
7422,306,4,0,654.7149258136316
7422,307,2,0,654.7149258136316
7422,308,1,1,654.7149258136316
7422,310,3,3,654.7149258136316
7422,311,5,1,654.7149258136316
7422,312,5,2,654.7149258136316
7422,313,2,1,654.7149258136316
7422,314,5,1,654.7149258136316
7422,315,5,0,654.7149258136316
7422,317,4,0,654.7149258136316
7422,318,5,3,654.7149258136316
7422,319,2,1,654.7149258136316
7422,320,2,2,654.7149258136316
7422,321,3,1,654.7149258136316
7422,322,4,4,654.7149258136316
7422,324,6,2,654.7149258136316
7422,325,4,0,654.7149258136316
7422,326,2,2,654.7149258136316
7422,327,3,2,654.7149258136316
7422,328,4,0,654.7149258136316
7422,329,3,1,654.7149258136316
7422,331,4,0,654.7149258136316
7422,332,6,2,654.7149258136316
7422,333,2,2,654.7149258136316
7422,334,5,3,654.7149258136316
7422,335,4,0,654.7149258136316
7422,336,5,2,654.7149258136316
7422,338,8,1,654.7149258136316
7422,339,7,2,654.7149258136316
7422,340,3,3,654.7149258136316
7422,341,2,1,654.7149258136316
7422,342,4,2,654.7149258136316
7422,343,5,2,654.7149258136316
7422,345,3,0,654.7149258136316
7422,346,7,1,654.7149258136316
7422,347,9,2,654.7149258136316
7422,348,5,1,654.7149258136316
7422,349,7,4,654.7149258136316
7422,350,3,3,654.7149258136316
7422,352,6,2,654.7149258136316
7422,353,6,2,654.7149258136316
7422,354,5,3,654.7149258136316
7422,355,4,5,654.7149258136316
7422,356,5,2,654.7149258136316
7422,357,9,1,654.7149258136316
7422,359,3,1,654.7149258136316
7422,360,4,3,654.7149258136316
7422,361,4,4,654.7149258136316
7422,362,4,3,654.7149258136316
7422,363,5,3,654.7149258136316
7422,364,6,4,654.7149258136316
753,2,32,45,1346.1796202730773
753,3,85,152,1346.1796202730773
753,4,22,62,1346.1796202730773
753,5,63,93,1346.1796202730773
753,6,52,49,1346.1796202730773
753,7,59,101,1346.1796202730773
753,9,66,88,1346.1796202730773
753,10,62,93,1346.1796202730773
753,11,43,66,1346.1796202730773
753,12,47,92,1346.1796202730773
753,13,60,102,1346.1796202730773
753,14,41,52,1346.1796202730773
753,16,39,65,1346.1796202730773
753,17,64,109,1346.1796202730773
753,18,74,132,1346.1796202730773
753,19,82,124,1346.1796202730773
753,20,32,60,1346.1796202730773
753,21,44,36,1346.1796202730773
753,23,62,103,1346.1796202730773
753,24,92,151,1346.1796202730773
753,25,19,56,1346.1796202730773
753,26,33,53,1346.1796202730773
753,27,47,78,1346.1796202730773
753,28,69,103,1346.1796202730773
753,30,69,111,1346.1796202730773
753,31,79,126,1346.1796202730773
753,32,52,93,1346.1796202730773
753,33,70,108,1346.1796202730773
753,34,53,68,1346.1796202730773
753,35,41,65,1346.1796202730773
753,37,52,82,1346.1796202730773
753,38,43,69,1346.1796202730773
753,39,40,67,1346.1796202730773
753,40,53,79,1346.1796202730773
753,41,61,91,1346.1796202730773
753,42,77,103,1346.1796202730773
753,44,52,94,1346.1796202730773
753,45,104,179,1346.1796202730773
753,46,45,85,1346.1796202730773
753,47,14,35,1346.1796202730773
753,48,48,75,1346.1796202730773
753,49,97,143,1346.1796202730773
753,51,37,84,1346.1796202730773
753,52,61,117,1346.1796202730773
753,53,77,98,1346.1796202730773
753,54,62,105,1346.1796202730773
753,55,56,82,1346.1796202730773
753,56,78,128,1346.1796202730773
753,58,47,88,1346.1796202730773
753,59,84,124,1346.1796202730773
753,60,39,49,1346.1796202730773
753,61,25,46,1346.1796202730773
753,62,66,113,1346.1796202730773
753,63,46,75,1346.1796202730773
753,65,78,117,1346.1796202730773
753,66,22,45,1346.1796202730773
753,67,86,130,1346.1796202730773
753,68,58,87,1346.1796202730773
753,69,20,43,1346.1796202730773
753,70,57,95,1346.1796202730773
753,72,75,104,1346.1796202730773
753,73,46,72,1346.1796202730773
753,74,58,97,1346.1796202730773
753,75,56,87,1346.1796202730773
753,76,36,38,1346.1796202730773
753,77,15,33,1346.1796202730773
753,79,63,100,1346.1796202730773
753,80,32,60,1346.1796202730773
753,81,62,101,1346.1796202730773
753,82,17,53,1346.1796202730773
753,83,68,102,1346.1796202730773
753,84,24,48,1346.1796202730773
753,86,72,135,1346.1796202730773
753,87,53,95,1346.1796202730773
753,88,56,74,1346.1796202730773
753,89,49,62,1346.1796202730773
753,90,78,117,1346.1796202730773
753,91,40,55,1346.1796202730773
753,93,34,55,1346.1796202730773
753,94,64,105,1346.1796202730773
753,95,35,38,1346.1796202730773
753,96,52,80,1346.1796202730773
753,97,86,130,1346.1796202730773
753,98,93,143,1346.1796202730773
753,100,17,43,1346.1796202730773
753,101,74,140,1346.1796202730773
753,102,41,60,1346.1796202730773
753,103,63,97,1346.1796202730773
753,104,46,83,1346.1796202730773
753,105,42,64,1346.1796202730773
753,107,38,51,1346.1796202730773
753,108,15,23,1346.1796202730773
753,109,34,58,1346.1796202730773
753,110,61,99,1346.1796202730773
753,111,68,101,1346.1796202730773
753,112,46,85,1346.1796202730773
753,114,21,61,1346.1796202730773
753,115,7,35,1346.1796202730773
753,116,56,101,1346.1796202730773
753,117,65,124,1346.1796202730773
753,118,14,24,1346.1796202730773
753,119,46,61,1346.1796202730773
753,121,42,62,1346.1796202730773
753,122,47,48,1346.1796202730773
753,123,56,97,1346.1796202730773
753,124,64,104,1346.1796202730773
753,125,16,37,1346.1796202730773
753,126,67,103,1346.1796202730773
753,128,38,38,1346.1796202730773
753,129,47,81,1346.1796202730773
753,130,42,67,1346.1796202730773
753,131,16,54,1346.1796202730773
753,132,24,36,1346.1796202730773
753,133,42,44,1346.1796202730773
753,135,32,52,1346.1796202730773
753,136,70,110,1346.1796202730773
753,137,55,89,1346.1796202730773
753,138,19,46,1346.1796202730773
753,139,47,46,1346.1796202730773
753,140,58,103,1346.1796202730773
753,142,35,68,1346.1796202730773
753,143,50,78,1346.1796202730773
753,144,46,79,1346.1796202730773
753,145,93,119,1346.1796202730773
753,146,69,110,1346.1796202730773
753,147,66,103,1346.1796202730773
753,149,49,92,1346.1796202730773
753,150,76,104,1346.1796202730773
753,151,40,40,1346.1796202730773
753,152,43,83,1346.1796202730773
753,153,56,89,1346.1796202730773
753,154,59,91,1346.1796202730773
753,156,34,59,1346.1796202730773
753,157,75,121,1346.1796202730773
753,158,13,28,1346.1796202730773
753,159,63,97,1346.1796202730773
753,160,47,81,1346.1796202730773
753,161,36,65,1346.1796202730773
753,163,74,122,1346.1796202730773
753,164,56,78,1346.1796202730773
753,165,42,59,1346.1796202730773
753,166,44,62,1346.1796202730773
753,167,34,59,1346.1796202730773
753,168,45,57,1346.1796202730773
753,170,42,54,1346.1796202730773
753,171,99,146,1346.1796202730773
753,172,56,103,1346.1796202730773
753,173,58,79,1346.1796202730773
753,174,21,44,1346.1796202730773
753,175,77,120,1346.1796202730773
753,177,49,70,1346.1796202730773
753,178,62,93,1346.1796202730773
753,179,96,142,1346.1796202730773
753,180,62,88,1346.1796202730773
753,181,67,101,1346.1796202730773
753,182,84,136,1346.1796202730773
753,184,59,89,1346.1796202730773
753,185,72,126,1346.1796202730773
753,186,74,115,1346.1796202730773
753,187,29,45,1346.1796202730773
753,188,48,58,1346.1796202730773
753,189,33,47,1346.1796202730773
753,191,52,73,1346.1796202730773
753,192,56,82,1346.1796202730773
753,193,45,66,1346.1796202730773
753,194,1,2,1346.1796202730773
753,195,17,15,1346.1796202730773
753,196,51,50,1346.1796202730773
753,198,12,35,1346.1796202730773
753,199,14,21,1346.1796202730773
753,200,19,30,1346.1796202730773
753,201,52,76,1346.1796202730773
753,202,13,33,1346.1796202730773
753,203,21,40,1346.1796202730773
753,205,21,38,1346.1796202730773
753,206,40,63,1346.1796202730773
753,207,7,21,1346.1796202730773
753,208,32,58,1346.1796202730773
753,209,60,83,1346.1796202730773
753,210,24,49,1346.1796202730773
753,212,8,31,1346.1796202730773
753,213,69,99,1346.1796202730773
753,214,9,32,1346.1796202730773
753,215,17,27,1346.1796202730773
753,216,6,22,1346.1796202730773
753,217,17,47,1346.1796202730773
753,219,24,53,1346.1796202730773
753,220,4,20,1346.1796202730773
753,221,15,30,1346.1796202730773
753,222,16,28,1346.1796202730773
753,223,53,66,1346.1796202730773
753,224,25,43,1346.1796202730773
753,226,19,29,1346.1796202730773
753,227,52,81,1346.1796202730773
753,228,26,33,1346.1796202730773
753,229,14,34,1346.1796202730773
753,230,37,41,1346.1796202730773
753,231,38,54,1346.1796202730773
753,233,13,35,1346.1796202730773
753,234,35,50,1346.1796202730773
753,235,9,17,1346.1796202730773
753,236,46,78,1346.1796202730773
753,237,15,9,1346.1796202730773
753,238,15,41,1346.1796202730773
753,240,36,67,1346.1796202730773
753,241,60,91,1346.1796202730773
753,242,7,18,1346.1796202730773
753,243,37,65,1346.1796202730773
753,244,33,68,1346.1796202730773
753,245,58,90,1346.1796202730773
753,247,12,31,1346.1796202730773
753,248,54,103,1346.1796202730773
753,249,20,29,1346.1796202730773
753,250,61,88,1346.1796202730773
753,251,76,140,1346.1796202730773
753,252,67,92,1346.1796202730773
753,254,74,106,1346.1796202730773
753,255,57,84,1346.1796202730773
753,256,53,73,1346.1796202730773
753,257,43,62,1346.1796202730773
753,258,83,127,1346.1796202730773
753,259,45,70,1346.1796202730773
753,261,61,102,1346.1796202730773
753,262,87,145,1346.1796202730773
753,263,22,41,1346.1796202730773
753,264,50,79,1346.1796202730773
753,265,46,80,1346.1796202730773
753,266,80,103,1346.1796202730773
753,268,81,128,1346.1796202730773
753,269,55,89,1346.1796202730773
753,270,36,50,1346.1796202730773
753,271,48,77,1346.1796202730773
753,272,74,97,1346.1796202730773
753,273,34,57,1346.1796202730773
753,275,17,50,1346.1796202730773
753,276,101,171,1346.1796202730773
753,277,67,113,1346.1796202730773
753,278,68,120,1346.1796202730773
753,279,45,64,1346.1796202730773
753,280,82,130,1346.1796202730773
753,282,65,122,1346.1796202730773
753,283,42,74,1346.1796202730773
753,284,34,60,1346.1796202730773
753,285,42,61,1346.1796202730773
753,286,62,100,1346.1796202730773
753,287,89,131,1346.1796202730773
753,289,51,91,1346.1796202730773
753,290,80,107,1346.1796202730773
753,291,74,124,1346.1796202730773
753,292,34,47,1346.1796202730773
753,293,37,57,1346.1796202730773
753,294,26,51,1346.1796202730773
753,296,25,47,1346.1796202730773
753,297,113,170,1346.1796202730773
753,298,46,79,1346.1796202730773
753,299,73,106,1346.1796202730773
753,300,48,90,1346.1796202730773
753,301,58,83,1346.1796202730773
753,303,62,91,1346.1796202730773
753,304,85,144,1346.1796202730773
753,305,23,33,1346.1796202730773
753,306,41,60,1346.1796202730773
753,307,36,60,1346.1796202730773
753,308,18,39,1346.1796202730773
753,310,73,136,1346.1796202730773
753,311,67,108,1346.1796202730773
753,312,73,131,1346.1796202730773
753,313,40,58,1346.1796202730773
753,314,78,118,1346.1796202730773
753,315,30,66,1346.1796202730773
753,317,47,65,1346.1796202730773
753,318,105,155,1346.1796202730773
753,319,38,36,1346.1796202730773
753,320,38,50,1346.1796202730773
753,321,23,44,1346.1796202730773
753,322,98,160,1346.1796202730773
753,324,60,121,1346.1796202730773
753,325,54,100,1346.1796202730773
753,326,58,94,1346.1796202730773
753,327,63,92,1346.1796202730773
753,328,46,68,1346.1796202730773
753,329,59,86,1346.1796202730773
753,331,34,55,1346.1796202730773
753,332,91,136,1346.1796202730773
753,333,46,64,1346.1796202730773
753,334,81,142,1346.1796202730773
753,335,43,61,1346.1796202730773
753,336,74,134,1346.1796202730773
753,338,123,189,1346.1796202730773
753,339,127,178,1346.1796202730773
753,340,75,122,1346.1796202730773
753,341,42,52,1346.1796202730773
753,342,68,115,1346.1796202730773
753,343,80,122,1346.1796202730773
753,345,27,53,1346.1796202730773
753,346,97,147,1346.1796202730773
753,347,120,186,1346.1796202730773
753,348,84,130,1346.1796202730773
753,349,110,161,1346.1796202730773
753,350,75,143,1346.1796202730773
753,352,94,157,1346.1796202730773
753,353,100,175,1346.1796202730773
753,354,89,148,1346.1796202730773
753,355,107,168,1346.1796202730773
753,356,86,146,1346.1796202730773
753,357,120,224,1346.1796202730773
753,359,48,71,1346.1796202730773
753,360,71,131,1346.1796202730773
753,361,100,156,1346.1796202730773
753,362,76,144,1346.1796202730773
753,363,97,156,1346.1796202730773
753,364,106,177,1346.1796202730773
7859,2,23,40,1664.0058421442354
7859,3,52,97,1664.0058421442354
7859,4,21,23,1664.0058421442354
7859,5,31,69,1664.0058421442354
7859,6,13,39,1664.0058421442354
7859,7,47,54,1664.0058421442354
7859,9,47,82,1664.0058421442354
7859,10,43,62,1664.0058421442354
7859,11,27,40,1664.0058421442354
7859,12,36,65,1664.0058421442354
7859,13,53,66,1664.0058421442354
7859,14,20,48,1664.0058421442354
7859,16,34,60,1664.0058421442354
7859,17,43,76,1664.0058421442354
7859,18,51,94,1664.0058421442354
7859,19,42,99,1664.0058421442354
7859,20,23,37,1664.0058421442354
7859,21,10,33,1664.0058421442354
7859,23,49,62,1664.0058421442354
7859,24,70,106,1664.0058421442354
7859,25,14,36,1664.0058421442354
7859,26,16,34,1664.0058421442354
7859,27,31,57,1664.0058421442354
7859,28,40,85,1664.0058421442354
7859,30,49,57,1664.0058421442354
7859,31,66,118,1664.0058421442354
7859,32,41,70,1664.0058421442354
7859,33,34,77,1664.0058421442354
7859,34,23,39,1664.0058421442354
7859,35,37,64,1664.0058421442354
7859,37,33,77,1664.0058421442354
7859,38,31,56,1664.0058421442354
7859,39,24,46,1664.0058421442354
7859,40,30,50,1664.0058421442354
7859,41,40,73,1664.0058421442354
7859,42,40,77,1664.0058421442354
7859,44,26,43,1664.0058421442354
7859,45,81,129,1664.0058421442354
7859,46,27,48,1664.0058421442354
7859,47,12,19,1664.0058421442354
7859,48,29,47,1664.0058421442354
7859,49,67,109,1664.0058421442354
7859,51,39,55,1664.0058421442354
7859,52,52,89,1664.0058421442354
7859,53,44,83,1664.0058421442354
7859,54,46,62,1664.0058421442354
7859,55,37,63,1664.0058421442354
7859,56,54,110,1664.0058421442354
7859,58,34,66,1664.0058421442354
7859,59,40,95,1664.0058421442354
7859,60,16,43,1664.0058421442354
7859,61,10,24,1664.0058421442354
7859,62,47,88,1664.0058421442354
7859,63,29,58,1664.0058421442354
7859,65,47,106,1664.0058421442354
7859,66,19,29,1664.0058421442354
7859,67,42,108,1664.0058421442354
7859,68,39,69,1664.0058421442354
7859,69,23,17,1664.0058421442354
7859,70,34,50,1664.0058421442354
7859,72,42,73,1664.0058421442354
7859,73,22,44,1664.0058421442354
7859,74,43,79,1664.0058421442354
7859,75,30,59,1664.0058421442354
7859,76,15,37,1664.0058421442354
7859,77,6,29,1664.0058421442354
7859,79,38,83,1664.0058421442354
7859,80,14,26,1664.0058421442354
7859,81,30,64,1664.0058421442354
7859,82,23,32,1664.0058421442354
7859,83,47,75,1664.0058421442354
7859,84,18,24,1664.0058421442354
7859,86,58,108,1664.0058421442354
7859,87,43,63,1664.0058421442354
7859,88,15,36,1664.0058421442354
7859,89,26,41,1664.0058421442354
7859,90,44,103,1664.0058421442354
7859,91,20,48,1664.0058421442354
7859,93,16,36,1664.0058421442354
7859,94,34,76,1664.0058421442354
7859,95,23,46,1664.0058421442354
7859,96,28,47,1664.0058421442354
7859,97,52,106,1664.0058421442354
7859,98,73,114,1664.0058421442354
7859,100,14,13,1664.0058421442354
7859,101,71,118,1664.0058421442354
7859,102,39,60,1664.0058421442354
7859,103,30,61,1664.0058421442354
7859,104,35,57,1664.0058421442354
7859,105,27,47,1664.0058421442354
7859,107,15,34,1664.0058421442354
7859,108,6,23,1664.0058421442354
7859,109,36,54,1664.0058421442354
7859,110,35,60,1664.0058421442354
7859,111,28,49,1664.0058421442354
7859,112,28,53,1664.0058421442354
7859,114,15,27,1664.0058421442354
7859,115,11,16,1664.0058421442354
7859,116,47,69,1664.0058421442354
7859,117,47,87,1664.0058421442354
7859,118,5,12,1664.0058421442354
7859,119,19,36,1664.0058421442354
7859,121,19,42,1664.0058421442354
7859,122,13,32,1664.0058421442354
7859,123,49,68,1664.0058421442354
7859,124,41,82,1664.0058421442354
7859,125,14,22,1664.0058421442354
7859,126,52,91,1664.0058421442354
7859,128,18,38,1664.0058421442354
7859,129,35,66,1664.0058421442354
7859,130,33,52,1664.0058421442354
7859,131,23,29,1664.0058421442354
7859,132,11,19,1664.0058421442354
7859,133,19,33,1664.0058421442354
7859,135,25,48,1664.0058421442354
7859,136,43,81,1664.0058421442354
7859,137,33,65,1664.0058421442354
7859,138,19,17,1664.0058421442354
7859,139,10,29,1664.0058421442354
7859,140,40,61,1664.0058421442354
7859,142,22,34,1664.0058421442354
7859,143,35,57,1664.0058421442354
7859,144,35,61,1664.0058421442354
7859,145,37,78,1664.0058421442354
7859,146,42,74,1664.0058421442354
7859,147,45,104,1664.0058421442354
7859,149,38,54,1664.0058421442354
7859,150,47,81,1664.0058421442354
7859,151,14,22,1664.0058421442354
7859,152,31,55,1664.0058421442354
7859,153,37,67,1664.0058421442354
7859,154,37,72,1664.0058421442354
7859,156,23,39,1664.0058421442354
7859,157,59,96,1664.0058421442354
7859,158,4,8,1664.0058421442354
7859,159,44,74,1664.0058421442354
7859,160,33,58,1664.0058421442354
7859,161,26,43,1664.0058421442354
7859,163,49,110,1664.0058421442354
7859,164,39,60,1664.0058421442354
7859,165,32,57,1664.0058421442354
7859,166,25,61,1664.0058421442354
7859,167,32,47,1664.0058421442354
7859,168,27,47,1664.0058421442354
7859,170,19,41,1664.0058421442354
7859,171,77,110,1664.0058421442354
7859,172,51,63,1664.0058421442354
7859,173,29,57,1664.0058421442354
7859,174,15,24,1664.0058421442354
7859,175,49,79,1664.0058421442354
7859,177,20,44,1664.0058421442354
7859,178,34,47,1664.0058421442354
7859,179,65,102,1664.0058421442354
7859,180,34,62,1664.0058421442354
7859,181,54,87,1664.0058421442354
7859,182,57,99,1664.0058421442354
7859,184,30,51,1664.0058421442354
7859,185,49,78,1664.0058421442354
7859,186,36,87,1664.0058421442354
7859,187,5,16,1664.0058421442354
7859,188,26,46,1664.0058421442354
7859,189,18,35,1664.0058421442354
7859,191,35,60,1664.0058421442354
7859,192,32,63,1664.0058421442354
7859,193,16,35,1664.0058421442354
7859,195,2,4,1664.0058421442354
7859,196,9,30,1664.0058421442354
7859,198,19,18,1664.0058421442354
7859,199,8,8,1664.0058421442354
7859,200,6,23,1664.0058421442354
7859,201,26,62,1664.0058421442354
7859,202,16,28,1664.0058421442354
7859,203,17,29,1664.0058421442354
7859,205,14,21,1664.0058421442354
7859,206,24,43,1664.0058421442354
7859,207,5,8,1664.0058421442354
7859,208,23,27,1664.0058421442354
7859,209,45,63,1664.0058421442354
7859,210,13,25,1664.0058421442354
7859,212,10,12,1664.0058421442354
7859,213,41,78,1664.0058421442354
7859,214,11,13,1664.0058421442354
7859,215,12,19,1664.0058421442354
7859,216,5,5,1664.0058421442354
7859,217,13,36,1664.0058421442354
7859,219,13,39,1664.0058421442354
7859,220,3,7,1664.0058421442354
7859,221,7,29,1664.0058421442354
7859,222,7,9,1664.0058421442354
7859,223,27,58,1664.0058421442354
7859,224,12,28,1664.0058421442354
7859,226,6,22,1664.0058421442354
7859,227,33,58,1664.0058421442354
7859,228,17,20,1664.0058421442354
7859,229,11,23,1664.0058421442354
7859,230,25,41,1664.0058421442354
7859,231,23,40,1664.0058421442354
7859,233,18,17,1664.0058421442354
7859,234,24,40,1664.0058421442354
7859,235,10,10,1664.0058421442354
7859,236,31,47,1664.0058421442354
7859,237,6,6,1664.0058421442354
7859,238,14,19,1664.0058421442354
7859,240,28,36,1664.0058421442354
7859,241,36,68,1664.0058421442354
7859,242,3,12,1664.0058421442354
7859,243,32,60,1664.0058421442354
7859,244,31,56,1664.0058421442354
7859,245,28,40,1664.0058421442354
7859,247,12,25,1664.0058421442354
7859,248,43,58,1664.0058421442354
7859,249,8,21,1664.0058421442354
7859,250,40,66,1664.0058421442354
7859,251,64,110,1664.0058421442354
7859,252,46,79,1664.0058421442354
7859,254,44,83,1664.0058421442354
7859,255,35,63,1664.0058421442354
7859,256,26,39,1664.0058421442354
7859,257,27,53,1664.0058421442354
7859,258,72,128,1664.0058421442354
7859,259,26,57,1664.0058421442354
7859,261,52,86,1664.0058421442354
7859,262,69,105,1664.0058421442354
7859,263,11,24,1664.0058421442354
7859,264,26,47,1664.0058421442354
7859,265,32,51,1664.0058421442354
7859,266,41,85,1664.0058421442354
7859,268,49,77,1664.0058421442354
7859,269,28,65,1664.0058421442354
7859,270,21,48,1664.0058421442354
7859,271,35,52,1664.0058421442354
7859,272,39,73,1664.0058421442354
7859,273,33,51,1664.0058421442354
7859,275,16,33,1664.0058421442354
7859,276,80,140,1664.0058421442354
7859,277,51,115,1664.0058421442354
7859,278,54,102,1664.0058421442354
7859,279,30,65,1664.0058421442354
7859,280,58,101,1664.0058421442354
7859,282,54,102,1664.0058421442354
7859,283,37,71,1664.0058421442354
7859,284,35,50,1664.0058421442354
7859,285,34,52,1664.0058421442354
7859,286,34,82,1664.0058421442354
7859,287,52,95,1664.0058421442354
7859,289,42,73,1664.0058421442354
7859,290,44,79,1664.0058421442354
7859,291,49,81,1664.0058421442354
7859,292,19,35,1664.0058421442354
7859,293,22,44,1664.0058421442354
7859,294,14,24,1664.0058421442354
7859,296,10,28,1664.0058421442354
7859,297,77,156,1664.0058421442354
7859,298,33,59,1664.0058421442354
7859,299,38,68,1664.0058421442354
7859,300,36,61,1664.0058421442354
7859,301,33,59,1664.0058421442354
7859,303,42,73,1664.0058421442354
7859,304,53,97,1664.0058421442354
7859,305,12,23,1664.0058421442354
7859,306,19,50,1664.0058421442354
7859,307,8,31,1664.0058421442354
7859,308,17,29,1664.0058421442354
7859,310,55,101,1664.0058421442354
7859,311,53,80,1664.0058421442354
7859,312,59,106,1664.0058421442354
7859,313,24,39,1664.0058421442354
7859,314,47,77,1664.0058421442354
7859,315,34,58,1664.0058421442354
